,NAID,naraURL,title,pageObjectId,pageURL,file_cat,llm_extracted_pension_amount,llm_extracted_pension_amount_dollars
230,54381158,https://catalog.archives.gov/id/54381158,"Revolutionary War Pension and Bounty Land Warrant Application File W 350, Henry W Davis, Va.",54381178,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/58/3811/54381158/content/23/M804-RevolutionaryWarPensionAppFiles/M804_0753/images/4157562_00514.jpg,widow,"{'applicant_name': 'Judah Davis', 'applicant_type': 'widow', 'place': 'Tennessee', 'pension_amount': '96', 'pension_frequency': 'annual', 'pension_act': None, 'soldier_rank': None, 'issued_date': None, 'allowance_start_date': None, 'document_type': 'application_affidavit'}",True
231,196250896,https://catalog.archives.gov/id/196250896,"Revolutionary War Pension and Bounty Land Warrant Application File W. 8455, for Charles Miles, Virginia",196250898,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0003/export_M804-RevolutionaryWarPensionAppFiles_1721_8172/images/4160942_00133.jpg,widow,"{'applicant_name': 'Charles Miles', 'applicant_type': 'soldier', 'place': 'Virginia', 'pension_amount': '26.66', 'pension_frequency': 'per annum', 'pension_act': '06/07/1832', 'soldier_rank': 'Private', 'issued_date': '01/04/1833', 'allowance_start_date': '03/04/1831', 'document_type': 'award_roll_card'}",True
232,54327433,https://catalog.archives.gov/id/54327433,"Revolutionary War Pension and Bounty Land Warrant Application File W. 4169, John Crane, New Jersey",54327442,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/3274/54327433/content/23/M804-RevolutionaryWarPensionAppFiles/M804_0683/images/4156488_00233.jpg,widow,"{'applicant_name': 'Mary Cumming', 'applicant_type': 'widow', 'place': None, 'pension_amount': '120', 'pension_frequency': 'annual', 'pension_act': '07/04/1836', 'soldier_rank': None, 'issued_date': None, 'allowance_start_date': None, 'document_type': 'administrative_letter'}",True
233,54556014,https://catalog.archives.gov/id/54556014,"Revolutionary War Pension and Bounty Land Warrant Application File W. 7263, William Ferguson, Va.",54556022,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/14/5560/54556014/content/23_b/M804-RevolutionaryWarPensionAppFiles_b/M804_0966/images/4158247_00998.jpg,widow,"{'applicant_name': 'Judah Ferguson', 'applicant_type': 'widow', 'place': 'Georgia', 'pension_amount': '60', 'pension_frequency': 'per annum', 'pension_act': '06/07/1832', 'soldier_rank': 'private', 'issued_date': None, 'allowance_start_date': None, 'document_type': 'application_affidavit'}",True
234,53929128,https://catalog.archives.gov/id/53929128,"Revolutionary War Pension and Bounty Land Warrant Application File S.44,622, Gershom Beardsley, Conn. Continental",53929150,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/9291/53929128/content/23/M804-RevolutionaryWarPensionAppFiles/M804_0191/images/4153936_00520.jpg,soldier,"{'applicant_name': 'Gershom Beardsley', 'applicant_type': 'soldier', 'place': 'New York', 'pension_amount': '20', 'pension_frequency': 'per month', 'pension_act': '03/18/1848', 'soldier_rank': 'Surgeons Mate', 'issued_date': None, 'allowance_start_date': '05/19/1818', 'document_type': 'application_affidavit'}",True
235,53895520,https://catalog.archives.gov/id/53895520,"Revolutionary War Pension and Bounty Land Warrant Application File W. 23512, Abraham Barnes, Continental Mass.",53895527,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/20/8955/53895520/content/23/M804-RevolutionaryWarPensionAppFiles/M804_0147/images/4153892_00145.jpg,widow,"{'applicant_name': 'Margaret Barons', 'applicant_type': 'widow', 'place': 'Cornish, York, Maine', 'pension_amount': '96', 'pension_frequency': 'annual', 'pension_act': '07/07/1838', 'soldier_rank': None, 'issued_date': None, 'allowance_start_date': None, 'document_type': 'application_affidavit'}",True
236,111771032,https://catalog.archives.gov/id/111771032,"Revolutionary War Pension and Bounty Land Warrant Application File W. 22,692, Joshua Woodman, Mass Navy",111771034,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0001/25/M804_2635/images/4177214_00374.jpg,widow,"{'applicant_name': 'Joshua Woodman', 'applicant_type': 'soldier', 'place': 'Maine', 'pension_amount': '83.33', 'pension_frequency': 'per annum', 'pension_act': None, 'soldier_rank': 'Seaman', 'issued_date': '09/27/1833', 'allowance_start_date': '03/04/1831', 'document_type': 'award_roll_card'}",True
237,196150840,https://catalog.archives.gov/id/196150840,"Revolutionary War Pension and Bounty Land Warrant Application File W. 20,379, for Shubael Lanphear, Massachusetts",196150869,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0003/export_M804-RevolutionaryWarPensionAppFiles_1524_8138/images/4160178_00050.jpg,widow,"{'applicant_name': 'Elizabeth Lamphear', 'applicant_type': 'widow', 'place': 'Vermont', 'pension_amount': '80', 'pension_frequency': 'annual', 'pension_act': '07/07/1838', 'soldier_rank': 'private', 'issued_date': None, 'allowance_start_date': None, 'document_type': 'application_affidavit'}",True
238,54358530,https://catalog.archives.gov/id/54358530,"Revolutionary War Pension and Bounty Land Warrant Application File W. 23897, Charles Cutler, Mass Mass. Sea Service Navy",54358560,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/30/3585/54358530/content/23/M804-RevolutionaryWarPensionAppFiles/M804_0725/images/4156765_00450.jpg,widow,"{'applicant_name': 'Polly Cutler', 'applicant_type': 'widow', 'place': 'Boston', 'pension_amount': '76.45', 'pension_frequency': 'annual', 'pension_act': '02/02/1848', 'soldier_rank': 'private', 'issued_date': None, 'allowance_start_date': None, 'document_type': 'application_affidavit'}",True
239,54368049,https://catalog.archives.gov/id/54368049,"Revolutionary War Pension and Bounty Land Warrant Application File S 2505, Job Daniels, New Jersey",54368061,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/3680/54368049/content/23/M804-RevolutionaryWarPensionAppFiles/M804_0737/images/4156793_00501.jpg,soldier,"{'applicant_name': 'Job Daniels', 'applicant_type': 'soldier', 'place': 'New Jersey', 'pension_amount': '45', 'pension_frequency': 'per annum', 'pension_act': '03/26/1836', 'soldier_rank': None, 'issued_date': None, 'allowance_start_date': '03/04/1831', 'document_type': 'administrative_letter'}",True
240,111655461,https://catalog.archives.gov/id/111655461,"Revolutionary War Pension and Bounty Land Warrant Application File S. 29534, Barnabas Wellman, Conn. Continental",111655472,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0001/25/M804_2527/images/4174611_00231.jpg,soldier,"{'applicant_name': 'Barnabas Wellman', 'applicant_type': 'soldier', 'place': 'New York', 'pension_amount': '97.71', 'pension_frequency': 'per annum', 'pension_act': '06/07/1832', 'soldier_rank': None, 'issued_date': '07/30/1845', 'allowance_start_date': '03/04/1831', 'document_type': 'administrative_letter'}",True
241,54276239,https://catalog.archives.gov/id/54276239,"Revolutionary War Pension and Bounty Land Warrant Application File W. 20,900, Achilles Comstock, Conn.",54276267,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/39/2762/54276239/content/23/M804-RevolutionaryWarPensionAppFiles/M804_0620/images/4156410_00449.jpg,widow,"{'applicant_name': 'Sarah Comstock', 'applicant_type': 'widow', 'place': 'New York', 'pension_amount': '40', 'pension_frequency': 'per annum', 'pension_act': '07/07/1838', 'soldier_rank': 'Pri', 'issued_date': '01/17/1845', 'allowance_start_date': '03/04/1836', 'document_type': 'award_roll_card'}",True
242,54756144,https://catalog.archives.gov/id/54756144,"Revolutionary War Pension and Bounty Land Warrant Application File S. 4313, Nicholas Hale, N.C.",54756165,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/44/7561/54756144/content/23_b/M804-RevolutionaryWarPensionAppFiles_b/M804_1156/images/4159131_00853.jpg,soldier,"{'applicant_name': 'Nicholas Hale', 'applicant_type': 'soldier', 'place': None, 'pension_amount': '20', 'pension_frequency': 'per annum', 'pension_act': '06/07/1832', 'soldier_rank': None, 'issued_date': '04/09/1833', 'allowance_start_date': '03/04/1843', 'document_type': 'administrative_letter'}",True
243,54487974,https://catalog.archives.gov/id/54487974,"Revolutionary War Pension and Bounty Land Warrant Application File W 21031, Josiah Eastman, N.H.",54487996,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/4879/54487974/content/23_b/M804-RevolutionaryWarPensionAppFiles_b/M804_0888/images/4157987_00362.jpg,widow,"{'applicant_name': 'Josiah Eastman', 'applicant_type': 'soldier', 'place': 'Vermont', 'pension_amount': '8', 'pension_frequency': 'per month', 'pension_act': '03/18/1818', 'soldier_rank': 'private', 'issued_date': '07/01/1819', 'allowance_start_date': '04/07/1818', 'document_type': 'award_roll_card'}",True
244,53929381,https://catalog.archives.gov/id/53929381,"Revolutionary War Pension and Bounty Land Warrant Application File W.3,370, Silas Beardsley, Conn.",53929383,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/81/9293/53929381/content/23/M804-RevolutionaryWarPensionAppFiles/M804_0191/images/4153936_00756.jpg,widow,"{'applicant_name': 'Catharine Whitaker', 'applicant_type': 'widow', 'place': 'Philadelphia Pennsylvania', 'pension_amount': '26.66', 'pension_frequency': 'per annum', 'pension_act': '03/03/1843', 'soldier_rank': 'Private', 'issued_date': '04/01/1845', 'allowance_start_date': '03/04/1843', 'document_type': 'award_roll_card'}",True
245,111735711,https://catalog.archives.gov/id/111735711,"Revolutionary War Pension and Bounty Land Warrant Application File W. 9008, James Willson, N.C.",111735875,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0001/25/M804_2602/images/4176973_00330.jpg,widow,"{'applicant_name': 'Amelia Wilson', 'applicant_type': 'widow', 'place': 'Kentucky', 'pension_amount': '48', 'pension_frequency': 'annual', 'pension_act': '07/1838', 'soldier_rank': None, 'issued_date': None, 'allowance_start_date': None, 'document_type': 'administrative_letter'}",True
246,144317005,https://catalog.archives.gov/id/144317005,"Revolutionary War Pension and Bounty Land Warrant Application File S. 43994, for Christopher Thayer, Massachusetts",144317007,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0002/export_M804-RevolutionaryWarPensionAppFiles_2363_6032/images/4171308_00355.jpg,soldier,"{'applicant_name': 'Christopher Thayer', 'applicant_type': 'soldier', 'place': 'New Hampshire', 'pension_amount': '8', 'pension_frequency': 'per month', 'pension_act': '03/18/1818', 'soldier_rank': 'Private', 'issued_date': '09/07/1819', 'allowance_start_date': '10/26/1818', 'document_type': 'award_roll_card'}",True
247,196174333,https://catalog.archives.gov/id/196174333,"Revolutionary War Pension and Bounty Land Warrant Application File W. 21,568, for Nathan B Leonard, Massachusetts",196174399,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0003/export_M804-RevolutionaryWarPensionAppFiles_1550_8274/images/4160644_00488.jpg,bounty land warrant||widow,"{'applicant_name': 'Justus Leonard', 'applicant_type': 'widow', 'place': None, 'pension_amount': '46', 'pension_frequency': 'per annum', 'pension_act': '02/02/1848', 'soldier_rank': 'private', 'issued_date': None, 'allowance_start_date': '03/04/1818', 'document_type': 'administrative_letter'}",True
248,53988768,https://catalog.archives.gov/id/53988768,"Revolutionary War Pension and Bounty Land Warrant Application File W. 20,732, Simon Blanchard, Mass.",53988820,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/68/9887/53988768/content/23/M804-RevolutionaryWarPensionAppFiles/M804_0264/images/4154009_00419.jpg,widow,"{'applicant_name': 'Jemima Hanchard', 'applicant_type': 'widow', 'place': 'Vermont', 'pension_amount': '42', 'pension_frequency': 'annual', 'pension_act': '07/07/1838', 'soldier_rank': None, 'issued_date': None, 'allowance_start_date': None, 'document_type': 'application_affidavit'}",True
249,144307341,https://catalog.archives.gov/id/144307341,"Revolutionary War Pension and Bounty Land Warrant Application File S. 7,684, for John Taylor, North Carolina",144307344,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0002/export_M804-RevolutionaryWarPensionAppFiles_2348_6183/images/4171293_00973.jpg,soldier,"{'applicant_name': 'John Taylor', 'applicant_type': 'soldier', 'place': 'North Carolina', 'pension_amount': '106.06', 'pension_frequency': 'per annum', 'pension_act': '04/06/1838', 'soldier_rank': None, 'issued_date': '03/14/1844', 'allowance_start_date': '09/13/1836', 'document_type': 'administrative_letter'}",True
250,53913646,https://catalog.archives.gov/id/53913646,"Revolutionary War Pension and Bounty Land Warrant Application File S. 45,508, Archelaus Batchelder, Continental Mass. N.H.",53913648,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/46/9136/53913646/content/23/M804-RevolutionaryWarPensionAppFiles/M804_0171/images/4153916_00484.jpg,soldier,"{'applicant_name': 'Archelaus Batchelder', 'applicant_type': 'soldier', 'place': 'New Hampshire', 'pension_amount': '20', 'pension_frequency': 'per month', 'pension_act': '03/18/1818', 'soldier_rank': 'Lieutenant', 'issued_date': '01/16/1819', 'allowance_start_date': '03/31/1818', 'document_type': 'award_roll_card'}",True
251,144063992,https://catalog.archives.gov/id/144063992,"Revolutionary War Pension and Bounty Land Warrant Application File W. 10157, for Harmon Johnson, Massachusetts",144063994,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0002/export_M804-RevolutionaryWarPensionAppFiles_1421_7799/images/4159902_00741.jpg,widow,"{'applicant_name': 'Carmon Johnson', 'applicant_type': 'soldier', 'place': 'Michigan', 'pension_amount': '44.10', 'pension_frequency': 'per annum', 'pension_act': '06/07/1832', 'soldier_rank': 'private', 'issued_date': '08/09/1854', 'allowance_start_date': '03/04/1831', 'document_type': 'award_roll_card'}",True
252,196283458,https://catalog.archives.gov/id/196283458,"Revolutionary War Pension and Bounty Land Warrant Application File S. 38,247, for Zadoc Morris, Delaware",196283473,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0003/export_M804-RevolutionaryWarPensionAppFiles_1772_8422/images/4161048_00732.jpg,soldier,"{'applicant_name': 'Zadock Morris', 'applicant_type': 'soldier', 'place': 'Virginia', 'pension_amount': '80', 'pension_frequency': 'annual', 'pension_act': '05/15/1828', 'soldier_rank': 'private', 'issued_date': None, 'allowance_start_date': None, 'document_type': 'administrative_letter'}",True
253,144042628,https://catalog.archives.gov/id/144042628,"Revolutionary War Pension and Bounty Land Warrant Application File W. 26,639, for Daniel Jackson, New Jersey",144042640,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0002/export_M804-RevolutionaryWarPensionAppFiles_1398_7855/images/4159857_00153.jpg,widow,"{'applicant_name': 'Daniel Jackson', 'applicant_type': 'soldier', 'place': 'Ohio', 'pension_amount': '43.33', 'pension_frequency': 'per annum', 'pension_act': '06/07/1832', 'soldier_rank': 'private', 'issued_date': '03/14/1833', 'allowance_start_date': '03/04/1834', 'document_type': 'award_roll_card'}",True
254,144170511,https://catalog.archives.gov/id/144170511,"Revolutionary War Pension and Bounty Land Warrant Application File W. 7408, for Abijah Mc Clain, Pennsylvania",144170515,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0002/export_M804-RevolutionaryWarPensionAppFiles_1667_9230/images/4160849_00024.jpg,widow,"{'applicant_name': 'Lydia McClain', 'applicant_type': 'widow', 'place': 'Pennsylvania', 'pension_amount': '80', 'pension_frequency': 'per annum', 'pension_act': '02/03/1853', 'soldier_rank': 'Private', 'issued_date': '04/15/1854', 'allowance_start_date': '02/03/1853', 'document_type': 'award_roll_card'}",True
255,53925484,https://catalog.archives.gov/id/53925484,"Revolutionary War Pension and Bounty Land Warrant Application File W. 23575, Lawson Beall, Md.",53925496,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/9254/53925484/content/23/M804-RevolutionaryWarPensionAppFiles/M804_0187/images/4153932_00094.jpg,widow,"{'applicant_name': 'Henrietta Beal', 'applicant_type': 'widow', 'place': 'Washington County D.C.', 'pension_amount': '96', 'pension_frequency': 'annual', 'pension_act': '03/03/1855', 'soldier_rank': 'Captain', 'issued_date': None, 'allowance_start_date': None, 'document_type': 'application_affidavit'}",True
